"group_id","condition","trial","participant","shared","control","timestamp","tap_sec","subgroup_present","is_a_subgroup_member","iti","tap_cycle","new_iti","cv","subgr2oup_present"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",3.969161,0,"0",0.604082,1,0.604082,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",4.617506,0,"0",0.648345,2,0.648345,0.037728235613528,"0"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",5.157007,0,"0",0.539501,2,0.539501,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",5.775964,0,"0",0.618957,2,0.618957,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",6.431565,0,"0",0.655601,3,0.655601,0.037728235613528,"0"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",7.038186,0,"0",0.606621,3,0.606621,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",7.628843,0,"0",0.590657,3,0.590657,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",8.266666,0,"0",0.637823000000001,4,0.637823000000001,0.037728235613528,"0"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",8.856236,0,"0",0.58957,4,0.58957,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",9.420045,0,"0",0.563808999999999,4,0.563808999999999,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",10.052789,0,"0",0.632744000000001,5,0.632744000000001,0.037728235613528,"0"
"2","231",1,3,0.122229181575946,0.384105757012095,"2024-12-03 14:27:03.139371",10.666304,0,"0",0.613515,5,0.613515,0.037728235613528,"0"
"2","231",1,1,0.735559282257751,0.454456838737116,"2024-12-03 14:26:37.823129",11.227211,0,"0",0.560907,5,0.560907,0.037728235613528,"0"
"2","231",1,2,0.870357106583423,0.371146347220644,"2024-12-03 14:26:54.687948",11.842176,0,"0",0.614965,6,0.614965,0.037728235613528,"0"
